level,proficiency,able,strength,con,wis,dex,intelligence,cha,hd,hp,ac,initiative,healing_spells,buff_spells,attack_bonus,weapon_damage,winrate
-2.0,-1.0,0.0,-1.0,-1.0,-6.0,-2.0,-2.0,4.0,-1.0,-37.0,-4.0,-1.0,0.0,0.0,-1.0,-2.0,0.0
0.0,0.0,0.0,3.0,-2.0,0.0,-2.0,2.0,-1.0,-1.0,-11.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.146
2.0,1.0,0.0,1.0,0.0,-3.0,0.0,0.0,8.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.95
0.0,0.0,0.0,-4.0,0.0,-6.0,2.0,0.0,-7.0,0.0,4.0,-1.0,1.0,0.0,0.0,0.0,-4.0,0.343
1.0,0.0,0.0,-3.0,2.0,-4.0,10.0,-1.0,-3.0,1.0,7.0,6.0,5.0,0.0,0.0,4.0,0.0,0.997
0.0,0.0,0.0,6.0,2.0,2.0,2.0,4.0,-6.0,1.0,5.0,2.0,1.0,0.0,0.0,1.0,-2.0,0.689
0.0,0.0,0.0,4.0,-2.0,1.0,-2.0,1.0,3.0,-1.0,-96.0,1.0,-1.0,0.0,0.0,2.0,9.0,0.0
1.0,1.0,0.0,2.0,2.0,5.0,2.0,-8.0,4.0,1.0,0.0,-3.0,1.0,0.0,0.0,1.0,0.0,0.511
-1.0,-1.0,0.0,4.0,2.0,2.0,-6.0,0.0,0.0,1.0,-14.0,0.0,-3.0,0.0,0.0,-3.0,0.0,0.044
1.0,0.0,0.0,-1.0,-3.0,-6.0,-3.0,-5.0,10.0,-2.0,-7.0,-6.0,-1.0,0.0,0.0,-1.0,-2.0,0.014
1.0,1.0,0.0,-8.0,1.0,-8.0,6.0,-2.0,7.0,1.0,14.0,1.0,3.0,0.0,0.0,-3.0,2.0,0.558
1.0,1.0,0.0,-2.0,-1.0,6.0,-2.0,8.0,7.0,-1.0,-26.0,2.0,-1.0,0.0,0.0,-1.0,-6.0,0.069
0.0,0.0,0.0,-2.0,0.0,-3.0,-5.0,9.0,-5.0,0.0,-17.0,0.0,-2.0,0.0,0.0,-2.0,-4.0,0.011
-3.0,-1.0,0.0,-6.0,-2.0,2.0,-4.0,0.0,-3.0,-1.0,-36.0,-8.0,-2.0,0.0,0.0,-2.0,-4.0,0.0
-2.0,-1.0,0.0,-10.0,-4.0,-4.0,2.0,-1.0,5.0,-2.0,-34.0,-3.0,1.0,0.0,0.0,0.0,-4.0,0.011
-1.0,-1.0,0.0,0.0,2.0,-2.0,1.0,7.0,0.0,1.0,-9.0,-8.0,1.0,0.0,0.0,0.0,-9.0,0.0
-2.0,-1.0,0.0,1.0,5.0,1.0,1.0,-4.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.97
0.0,0.0,0.0,2.0,1.0,-2.0,-2.0,1.0,0.0,1.0,15.0,-4.0,-1.0,0.0,0.0,-1.0,0.0,0.259
1.0,0.0,0.0,-8.0,-4.0,0.0,3.0,0.0,-1.0,-2.0,-11.0,-1.0,1.0,0.0,0.0,0.0,-6.0,0.068
-3.0,-1.0,0.0,-4.0,0.0,-1.0,6.0,3.0,-1.0,0.0,-24.0,4.0,3.0,0.0,0.0,1.0,-7.0,0.041
0.0,0.0,0.0,6.0,-2.0,0.0,-5.0,-1.0,4.0,-1.0,1.0,-4.0,-2.0,0.0,0.0,-2.0,0.0,0.126
0.0,0.0,0.0,-5.0,-2.0,-3.0,1.0,-1.0,5.0,-1.0,-2.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.112
0.0,0.0,0.0,7.0,4.0,0.0,-2.0,1.0,2.0,2.0,5.0,2.0,-1.0,0.0,0.0,-1.0,6.0,0.819
1.0,1.0,0.0,0.0,-1.0,-5.0,0.0,1.0,2.0,0.0,13.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.797
0.0,0.0,0.0,2.0,1.0,-2.0,-4.0,-3.0,-10.0,1.0,10.0,1.0,-2.0,0.0,0.0,1.0,8.0,0.975
2.0,1.0,0.0,6.0,-5.0,0.0,-4.0,2.0,-5.0,-3.0,1.0,-3.0,-2.0,0.0,0.0,-2.0,-2.0,0.084
-2.0,-1.0,0.0,-6.0,-4.0,-3.0,4.0,5.0,8.0,-2.0,-45.0,0.0,2.0,0.0,0.0,0.0,-2.0,0.009
-1.0,-1.0,0.0,5.0,2.0,6.0,-2.0,1.0,-3.0,1.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,2.0,0.574
-2.0,-1.0,0.0,-5.0,-2.0,5.0,-2.0,3.0,5.0,-1.0,-37.0,-4.0,-1.0,0.0,0.0,-3.0,-4.0,0.0
-1.0,0.0,0.0,-3.0,4.0,3.0,8.0,8.0,-2.0,2.0,1.0,2.0,4.0,0.0,0.0,4.0,-3.0,0.943
-2.0,-1.0,0.0,-5.0,-3.0,-3.0,-10.0,-2.0,8.0,-2.0,-26.0,-8.0,-5.0,0.0,0.0,-5.0,3.0,0.0
-1.0,0.0,0.0,-6.0,-1.0,-5.0,-1.0,3.0,-6.0,-1.0,-38.0,3.0,-1.0,0.0,0.0,-1.0,0.0,0.14
0.0,0.0,0.0,-4.0,0.0,2.0,1.0,-2.0,-2.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,0.874
2.0,1.0,0.0,-8.0,-3.0,1.0,2.0,4.0,2.0,-2.0,6.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.529
1.0,0.0,0.0,-9.0,4.0,4.0,0.0,12.0,0.0,2.0,6.0,-8.0,0.0,0.0,0.0,-3.0,-7.0,0.0
1.0,1.0,0.0,-7.0,-6.0,4.0,0.0,4.0,-3.0,-3.0,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.172
3.0,1.0,0.0,-6.0,-2.0,2.0,7.0,0.0,-2.0,-1.0,9.0,-2.0,3.0,0.0,0.0,0.0,-2.0,0.482
1.0,0.0,0.0,-9.0,-3.0,4.0,2.0,7.0,0.0,-2.0,-21.0,-5.0,1.0,0.0,0.0,-2.0,-11.0,0.0
0.0,0.0,0.0,0.0,3.0,1.0,-4.0,4.0,8.0,2.0,23.0,-3.0,-2.0,0.0,0.0,-2.0,-4.0,0.337
-2.0,-1.0,0.0,4.0,-1.0,-1.0,0.0,4.0,-3.0,-1.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161
1.0,1.0,0.0,-7.0,-1.0,4.0,4.0,2.0,2.0,0.0,-4.0,-2.0,2.0,0.0,0.0,1.0,-4.0,0.291
-1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,-3.0,-6.0,2.0,0.0,0.0,0.0,0.0,0.12
-1.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,4.0,0.0,-8.0,0.0,-1.0,0.0,0.0,-1.0,-5.0,0.003
-1.0,-1.0,0.0,1.0,-1.0,4.0,2.0,-5.0,-3.0,0.0,-6.0,4.0,1.0,0.0,0.0,1.0,-5.0,0.273
2.0,1.0,0.0,-2.0,-2.0,-6.0,-1.0,7.0,0.0,-1.0,-1.0,2.0,-1.0,0.0,0.0,-1.0,0.0,0.557
2.0,1.0,0.0,4.0,-4.0,3.0,-5.0,-9.0,2.0,-2.0,11.0,5.0,-3.0,0.0,0.0,0.0,7.0,1.0
2.0,1.0,0.0,-3.0,2.0,0.0,-5.0,6.0,-2.0,1.0,15.0,-4.0,-3.0,0.0,0.0,-3.0,-7.0,0.0
2.0,1.0,0.0,-8.0,-5.0,4.0,4.0,4.0,2.0,-2.0,21.0,-1.0,2.0,0.0,0.0,0.0,-8.0,0.311
2.0,1.0,0.0,1.0,-1.0,4.0,-2.0,3.0,2.0,0.0,14.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.669
-1.0,0.0,0.0,-6.0,6.0,-5.0,4.0,3.0,-4.0,3.0,9.0,3.0,2.0,0.0,0.0,2.0,0.0,0.927
1.0,0.0,0.0,-1.0,-2.0,0.0,-7.0,7.0,0.0,-1.0,4.0,-5.0,-4.0,0.0,0.0,-3.0,-2.0,0.006
0.0,0.0,0.0,3.0,4.0,9.0,0.0,4.0,-2.0,2.0,17.0,1.0,0.0,0.0,0.0,0.0,2.0,0.954
1.0,0.0,0.0,1.0,3.0,0.0,-8.0,6.0,0.0,2.0,23.0,-2.0,-4.0,0.0,0.0,-3.0,-5.0,0.023
1.0,1.0,0.0,-1.0,6.0,-7.0,4.0,-5.0,3.0,3.0,43.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0
1.0,1.0,0.0,-2.0,1.0,4.0,4.0,-2.0,-4.0,1.0,9.0,4.0,2.0,0.0,0.0,2.0,-3.0,0.977
1.0,0.0,0.0,0.0,-2.0,-5.0,3.0,6.0,-4.0,-1.0,11.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.466
2.0,1.0,0.0,0.0,3.0,3.0,-1.0,0.0,-6.0,1.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.921
-1.0,-1.0,0.0,-4.0,-2.0,0.0,-2.0,-3.0,0.0,-1.0,-6.0,-7.0,-1.0,0.0,0.0,-2.0,-6.0,0.001
-2.0,-1.0,0.0,4.0,0.0,6.0,0.0,-2.0,-10.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.216
0.0,0.0,0.0,-8.0,-5.0,0.0,3.0,2.0,6.0,-3.0,-15.0,-3.0,2.0,0.0,0.0,1.0,0.0,0.217
-1.0,0.0,0.0,2.0,6.0,-5.0,2.0,-8.0,-3.0,3.0,18.0,6.0,1.0,0.0,0.0,1.0,2.0,0.996
-3.0,-1.0,0.0,0.0,-1.0,1.0,-6.0,3.0,5.0,-1.0,-37.0,4.0,-3.0,0.0,0.0,0.0,-2.0,0.273
-1.0,-1.0,0.0,-3.0,0.0,4.0,-4.0,5.0,-3.0,0.0,-27.0,-6.0,-2.0,0.0,0.0,-2.0,-11.0,0.0
-2.0,-1.0,0.0,3.0,-5.0,-6.0,4.0,3.0,-1.0,-2.0,-27.0,3.0,2.0,0.0,0.0,2.0,0.0,0.616
2.0,1.0,0.0,-1.0,-1.0,-4.0,1.0,-1.0,-4.0,0.0,24.0,2.0,0.0,0.0,0.0,-1.0,-2.0,0.78
-3.0,-1.0,0.0,-8.0,-2.0,-4.0,7.0,-1.0,8.0,-1.0,-34.0,-3.0,3.0,0.0,0.0,0.0,2.0,0.041
0.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,8.0,1.0,-13.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.375
-3.0,-1.0,0.0,-10.0,-9.0,2.0,5.0,3.0,1.0,-5.0,-84.0,-1.0,3.0,0.0,0.0,-2.0,-6.0,0.0
0.0,0.0,0.0,-2.0,-2.0,-1.0,9.0,0.0,-5.0,-1.0,-5.0,-3.0,5.0,0.0,0.0,-1.0,0.0,0.092
-2.0,-1.0,0.0,-9.0,0.0,7.0,2.0,4.0,-3.0,0.0,-35.0,-5.0,1.0,0.0,0.0,-2.0,-11.0,0.0
1.0,1.0,0.0,-3.0,-2.0,4.0,5.0,2.0,-1.0,-1.0,1.0,-1.0,2.0,0.0,0.0,1.0,0.0,0.604
-1.0,0.0,0.0,1.0,-4.0,-1.0,7.0,2.0,-2.0,-2.0,-29.0,-2.0,3.0,0.0,0.0,1.0,0.0,0.206
0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,-6.0,0.0,13.0,-2.0,1.0,0.0,0.0,1.0,0.0,0.651
2.0,1.0,0.0,6.0,4.0,-7.0,-3.0,9.0,3.0,2.0,37.0,0.0,-2.0,0.0,0.0,1.0,2.0,0.988
-2.0,-1.0,0.0,6.0,2.0,-1.0,0.0,-4.0,0.0,1.0,-5.0,3.0,0.0,0.0,0.0,1.0,4.0,0.894
1.0,0.0,0.0,6.0,-2.0,-6.0,-6.0,-4.0,-2.0,-1.0,-22.0,-4.0,-3.0,0.0,0.0,-1.0,6.0,0.133
0.0,0.0,0.0,2.0,0.0,2.0,-1.0,-3.0,0.0,0.0,7.0,5.0,-1.0,0.0,0.0,-1.0,6.0,0.982
1.0,0.0,0.0,0.0,2.0,-1.0,2.0,0.0,6.0,1.0,14.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.429
1.0,0.0,0.0,-5.0,-5.0,0.0,-1.0,2.0,0.0,-2.0,30.0,-5.0,0.0,0.0,0.0,-3.0,4.0,0.405
-3.0,-1.0,0.0,7.0,0.0,0.0,6.0,1.0,-9.0,0.0,-16.0,7.0,3.0,0.0,0.0,4.0,4.0,0.998
-2.0,-1.0,0.0,3.0,5.0,-3.0,1.0,-2.0,5.0,3.0,-9.0,2.0,0.0,0.0,0.0,0.0,5.0,0.889
1.0,1.0,0.0,-6.0,-6.0,-1.0,0.0,-5.0,-5.0,-3.0,-33.0,-2.0,0.0,0.0,0.0,-1.0,-6.0,0.004
-2.0,-1.0,0.0,8.0,6.0,-1.0,-1.0,0.0,-10.0,3.0,15.0,2.0,-1.0,0.0,0.0,3.0,4.0,0.984
0.0,0.0,0.0,-1.0,6.0,-4.0,-2.0,1.0,11.0,3.0,12.0,-2.0,-1.0,0.0,0.0,-1.0,-2.0,0.247
1.0,0.0,0.0,-1.0,-1.0,2.0,-2.0,-4.0,6.0,-1.0,-3.0,3.0,-1.0,0.0,0.0,-1.0,6.0,0.746
0.0,0.0,0.0,-1.0,-3.0,-3.0,-4.0,-1.0,6.0,-1.0,-4.0,-5.0,-2.0,0.0,0.0,-2.0,2.0,0.168
1.0,0.0,0.0,-4.0,-2.0,4.0,0.0,-1.0,0.0,-1.0,4.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.61
0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.985
0.0,0.0,0.0,5.0,-2.0,1.0,0.0,-2.0,1.0,-1.0,-18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.245
1.0,0.0,0.0,-7.0,2.0,0.0,8.0,2.0,-4.0,1.0,12.0,-3.0,4.0,0.0,0.0,1.0,-2.0,0.465
-1.0,-1.0,0.0,-1.0,-1.0,1.0,2.0,1.0,5.0,-1.0,-23.0,6.0,1.0,0.0,0.0,-1.0,-4.0,0.324
-1.0,0.0,0.0,-6.0,3.0,2.0,0.0,4.0,12.0,1.0,-9.0,5.0,0.0,0.0,0.0,0.0,-7.0,0.114
3.0,1.0,0.0,6.0,10.0,-3.0,3.0,-5.0,-3.0,5.0,77.0,3.0,2.0,0.0,0.0,2.0,-2.0,1.0
-1.0,-1.0,0.0,0.0,-4.0,-4.0,0.0,2.0,3.0,-2.0,-40.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.001
0.0,0.0,0.0,3.0,-4.0,-6.0,8.0,2.0,4.0,-2.0,1.0,-5.0,4.0,0.0,0.0,2.0,2.0,0.564
1.0,1.0,0.0,-2.0,5.0,0.0,1.0,3.0,8.0,2.0,12.0,1.0,1.0,0.0,0.0,1.0,-5.0,0.592
2.0,1.0,0.0,7.0,6.0,-2.0,-3.0,-1.0,3.0,3.0,52.0,2.0,-2.0,0.0,0.0,1.0,-5.0,0.986
-1.0,0.0,0.0,3.0,0.0,3.0,-10.0,-1.0,-8.0,0.0,-4.0,3.0,-5.0,0.0,0.0,-2.0,4.0,0.667
-1.0,-1.0,0.0,-4.0,0.0,-11.0,1.0,1.0,1.0,0.0,-8.0,-3.0,0.0,0.0,0.0,0.0,2.0,0.231
-2.0,-1.0,0.0,4.0,5.0,0.0,3.0,0.0,-2.0,3.0,2.0,8.0,2.0,0.0,0.0,2.0,-4.0,0.877
2.0,1.0,0.0,-5.0,-5.0,4.0,0.0,-3.0,10.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.672
3.0,1.0,0.0,1.0,1.0,-2.0,2.0,8.0,2.0,0.0,25.0,-1.0,1.0,0.0,0.0,1.0,-8.0,0.53
1.0,0.0,0.0,-7.0,-2.0,2.0,0.0,-2.0,6.0,-1.0,2.0,2.0,0.0,0.0,0.0,-1.0,-4.0,0.296
2.0,1.0,0.0,-10.0,-6.0,4.0,5.0,4.0,8.0,-3.0,-28.0,0.0,2.0,0.0,0.0,-1.0,-8.0,0.013
-1.0,0.0,0.0,8.0,-3.0,-1.0,2.0,-2.0,7.0,-1.0,-4.0,2.0,1.0,0.0,0.0,1.0,7.0,0.984
-1.0,-1.0,0.0,-3.0,-2.0,5.0,5.0,-3.0,-4.0,-1.0,-4.0,5.0,2.0,0.0,0.0,2.0,2.0,0.941
0.0,0.0,0.0,10.0,4.0,1.0,-5.0,2.0,-1.0,2.0,21.0,1.0,-2.0,0.0,0.0,1.0,11.0,1.0
1.0,0.0,0.0,-4.0,0.0,-3.0,4.0,-2.0,-4.0,0.0,-6.0,-1.0,2.0,0.0,0.0,2.0,2.0,0.704
-1.0,0.0,0.0,0.0,0.0,4.0,-4.0,2.0,0.0,0.0,-8.0,1.0,-2.0,0.0,0.0,-2.0,-7.0,0.0
2.0,1.0,0.0,-1.0,1.0,10.0,-13.0,-2.0,-1.0,1.0,4.0,6.0,-6.0,0.0,0.0,-1.0,0.0,0.866
0.0,0.0,0.0,-8.0,-2.0,-2.0,-2.0,-3.0,2.0,-1.0,-19.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.002
0.0,0.0,0.0,2.0,4.0,-1.0,6.0,1.0,-2.0,2.0,3.0,-3.0,3.0,0.0,0.0,1.0,0.0,0.431
0.0,0.0,0.0,-4.0,-1.0,1.0,1.0,-2.0,-1.0,0.0,37.0,2.0,1.0,0.0,0.0,1.0,0.0,0.993
0.0,0.0,0.0,-10.0,-2.0,0.0,2.0,-3.0,3.0,-1.0,-9.0,0.0,1.0,0.0,0.0,-1.0,-4.0,0.166
-2.0,-1.0,0.0,6.0,2.0,-1.0,-3.0,4.0,-1.0,1.0,-2.0,1.0,-1.0,0.0,0.0,0.0,-2.0,0.362
2.0,1.0,0.0,-7.0,1.0,-8.0,8.0,9.0,4.0,1.0,37.0,-2.0,4.0,0.0,0.0,2.0,0.0,0.981
-2.0,-1.0,0.0,0.0,2.0,4.0,-2.0,1.0,-3.0,1.0,-17.0,-1.0,-1.0,0.0,0.0,-1.0,2.0,0.152
0.0,0.0,0.0,-8.0,-3.0,2.0,0.0,6.0,1.0,-1.0,-10.0,-2.0,0.0,0.0,0.0,-3.0,0.0,0.076
0.0,0.0,0.0,-4.0,4.0,0.0,0.0,2.0,3.0,2.0,16.0,-1.0,0.0,0.0,0.0,-2.0,0.0,0.379
-1.0,-1.0,0.0,-6.0,-3.0,-4.0,-2.0,8.0,8.0,-1.0,-27.0,-2.0,-1.0,0.0,0.0,-3.0,-6.0,0.0
1.0,0.0,0.0,-3.0,-6.0,6.0,-7.0,4.0,-4.0,-3.0,-13.0,-6.0,-4.0,0.0,0.0,-4.0,-2.0,0.0
0.0,0.0,0.0,5.0,-1.0,4.0,-2.0,5.0,2.0,-1.0,-8.0,-3.0,-1.0,0.0,0.0,-1.0,0.0,0.091
1.0,0.0,0.0,-6.0,1.0,-3.0,-2.0,1.0,-2.0,1.0,6.0,2.0,-1.0,0.0,0.0,-1.0,-8.0,0.241
-1.0,0.0,0.0,8.0,3.0,-2.0,6.0,0.0,-3.0,2.0,1.0,-1.0,3.0,0.0,0.0,4.0,0.0,1.0
1.0,0.0,0.0,5.0,2.0,2.0,-2.0,8.0,12.0,1.0,5.0,-6.0,-1.0,0.0,0.0,-1.0,-4.0,0.012
3.0,1.0,0.0,5.0,-3.0,-5.0,-3.0,-3.0,3.0,-2.0,24.0,2.0,-2.0,0.0,0.0,0.0,4.0,0.97
0.0,0.0,0.0,6.0,-1.0,-4.0,-2.0,7.0,7.0,-1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,11.0,0.934
-1.0,0.0,0.0,3.0,6.0,4.0,6.0,-4.0,-2.0,3.0,13.0,-1.0,3.0,0.0,0.0,3.0,-3.0,0.878
0.0,0.0,0.0,-2.0,-4.0,0.0,4.0,0.0,0.0,-2.0,-8.0,-1.0,2.0,0.0,0.0,2.0,-2.0,0.395
1.0,1.0,0.0,-8.0,-4.0,1.0,8.0,10.0,-6.0,-2.0,-13.0,1.0,4.0,0.0,0.0,-1.0,-2.0,0.228
1.0,0.0,0.0,4.0,-4.0,3.0,-4.0,2.0,0.0,-2.0,9.0,-3.0,-2.0,0.0,0.0,-2.0,-2.0,0.151
0.0,0.0,0.0,5.0,6.0,-5.0,6.0,-4.0,-6.0,3.0,16.0,4.0,3.0,0.0,0.0,3.0,11.0,1.0
3.0,1.0,0.0,1.0,0.0,-3.0,-3.0,-5.0,3.0,0.0,30.0,0.0,-2.0,0.0,0.0,0.0,4.0,0.97
-1.0,-1.0,0.0,-1.0,-5.0,-8.0,-3.0,-2.0,4.0,-2.0,-37.0,-4.0,-1.0,0.0,0.0,-1.0,-2.0,0.0
2.0,1.0,0.0,10.0,7.0,1.0,0.0,-1.0,-6.0,4.0,42.0,3.0,0.0,0.0,0.0,1.0,4.0,1.0
1.0,0.0,0.0,6.0,1.0,0.0,-3.0,-5.0,-6.0,1.0,9.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.699
0.0,0.0,0.0,-1.0,0.0,-4.0,-5.0,1.0,-2.0,0.0,-5.0,-3.0,-2.0,0.0,0.0,-2.0,0.0,0.12
-3.0,-1.0,0.0,-1.0,-1.0,-4.0,2.0,-1.0,2.0,-1.0,-22.0,-6.0,1.0,0.0,0.0,-1.0,0.0,0.005
-1.0,0.0,0.0,-3.0,-1.0,-5.0,0.0,-10.0,3.0,-1.0,-5.0,3.0,0.0,0.0,0.0,0.0,5.0,0.979
-1.0,0.0,0.0,3.0,0.0,5.0,2.0,-4.0,-6.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.819
-3.0,-1.0,0.0,0.0,2.0,6.0,2.0,1.0,-4.0,1.0,-33.0,-2.0,1.0,0.0,0.0,0.0,4.0,0.167
0.0,0.0,0.0,6.0,2.0,1.0,2.0,-3.0,-3.0,1.0,11.0,-2.0,1.0,0.0,0.0,1.0,2.0,0.831
-1.0,-1.0,0.0,3.0,2.0,1.0,-8.0,-9.0,-8.0,1.0,-14.0,-1.0,-4.0,0.0,0.0,-1.0,0.0,0.005
1.0,1.0,0.0,9.0,6.0,2.0,2.0,0.0,-3.0,3.0,28.0,2.0,1.0,0.0,0.0,1.0,-5.0,0.908
1.0,0.0,0.0,6.0,-1.0,4.0,-8.0,-7.0,-4.0,0.0,10.0,7.0,-4.0,0.0,0.0,1.0,5.0,1.0
-1.0,-1.0,0.0,-4.0,1.0,-8.0,-1.0,-2.0,-5.0,0.0,-22.0,-2.0,-1.0,0.0,0.0,-1.0,-5.0,0.0
-2.0,-1.0,0.0,-2.0,-4.0,3.0,0.0,1.0,1.0,-2.0,57.0,2.0,0.0,0.0,0.0,-1.0,-2.0,1.0
0.0,0.0,0.0,5.0,6.0,-1.0,-1.0,4.0,2.0,3.0,15.0,-1.0,0.0,0.0,0.0,0.0,4.0,0.916
-1.0,0.0,0.0,-7.0,4.0,7.0,0.0,1.0,-9.0,2.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.487
1.0,1.0,0.0,-6.0,0.0,9.0,-1.0,7.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,-3.0,-6.0,0.193
-1.0,0.0,0.0,-7.0,-1.0,0.0,6.0,-4.0,6.0,0.0,-8.0,2.0,3.0,0.0,0.0,1.0,0.0,0.611
-2.0,-1.0,0.0,5.0,6.0,-8.0,-1.0,0.0,0.0,3.0,-4.0,0.0,-1.0,0.0,0.0,1.0,-5.0,0.081
0.0,0.0,0.0,11.0,6.0,0.0,-3.0,2.0,-3.0,3.0,21.0,1.0,-2.0,0.0,0.0,1.0,4.0,0.944
-1.0,-1.0,0.0,-2.0,2.0,4.0,-6.0,0.0,-10.0,1.0,-3.0,-4.0,-3.0,0.0,0.0,-3.0,0.0,0.025
-3.0,-1.0,0.0,-2.0,0.0,5.0,-4.0,2.0,-6.0,0.0,-20.0,1.0,-2.0,0.0,0.0,-2.0,3.0,0.121
1.0,0.0,0.0,6.0,-2.0,-2.0,2.0,2.0,-7.0,-1.0,16.0,1.0,1.0,0.0,0.0,1.0,0.0,0.805
1.0,1.0,0.0,-9.0,-9.0,-6.0,-6.0,-5.0,4.0,-5.0,-27.0,-6.0,-3.0,0.0,0.0,-5.0,-6.0,0.0
-1.0,-1.0,0.0,5.0,0.0,0.0,-1.0,1.0,2.0,0.0,-15.0,-3.0,-1.0,0.0,0.0,3.0,11.0,0.999
0.0,0.0,0.0,2.0,3.0,7.0,5.0,-8.0,4.0,2.0,13.0,4.0,3.0,0.0,0.0,3.0,2.0,1.0
1.0,1.0,0.0,4.0,-3.0,6.0,4.0,1.0,-9.0,-2.0,8.0,4.0,2.0,0.0,0.0,2.0,2.0,0.994
0.0,0.0,0.0,1.0,-2.0,-3.0,10.0,2.0,2.0,-1.0,-22.0,5.0,5.0,0.0,0.0,4.0,-4.0,0.748
1.0,1.0,0.0,7.0,6.0,2.0,-4.0,-11.0,-4.0,3.0,37.0,6.0,-2.0,0.0,0.0,0.0,0.0,1.0
-1.0,-1.0,0.0,3.0,-4.0,-7.0,2.0,-5.0,4.0,-2.0,-7.0,0.0,1.0,0.0,0.0,1.0,6.0,0.721
0.0,0.0,0.0,2.0,2.0,1.0,2.0,-3.0,2.0,1.0,37.0,2.0,1.0,0.0,0.0,1.0,0.0,0.993
2.0,1.0,0.0,8.0,0.0,0.0,0.0,-9.0,0.0,0.0,41.0,3.0,0.0,0.0,0.0,2.0,11.0,1.0
2.0,1.0,0.0,5.0,6.0,4.0,2.0,0.0,-2.0,3.0,26.0,3.0,1.0,0.0,0.0,1.0,-5.0,0.907
0.0,0.0,0.0,5.0,0.0,-3.0,-1.0,-2.0,2.0,0.0,1.0,1.0,-1.0,0.0,0.0,2.0,6.0,0.957
-1.0,0.0,0.0,5.0,-1.0,2.0,-9.0,2.0,0.0,-1.0,-29.0,-3.0,-5.0,0.0,0.0,-3.0,4.0,0.023
1.0,0.0,0.0,-8.0,0.0,2.0,6.0,4.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,-4.0,0.326
0.0,0.0,0.0,-8.0,-2.0,3.0,3.0,4.0,5.0,-1.0,-8.0,-5.0,1.0,0.0,0.0,-3.0,-8.0,0.001
0.0,0.0,0.0,-4.0,2.0,2.0,-2.0,-2.0,2.0,1.0,15.0,-3.0,-1.0,0.0,0.0,-1.0,0.0,0.305
-2.0,-1.0,0.0,-6.0,-2.0,-8.0,6.0,5.0,7.0,-1.0,-19.0,-5.0,3.0,0.0,0.0,0.0,0.0,0.035
0.0,0.0,0.0,9.0,-2.0,0.0,0.0,2.0,-10.0,-1.0,5.0,2.0,0.0,0.0,0.0,2.0,8.0,0.994
-1.0,-1.0,0.0,2.0,0.0,-2.0,-10.0,-3.0,6.0,0.0,-20.0,-7.0,-5.0,0.0,0.0,-2.0,4.0,0.021
0.0,0.0,0.0,-9.0,-3.0,-1.0,1.0,6.0,6.0,-1.0,-9.0,-5.0,0.0,0.0,0.0,-3.0,-7.0,0.0
-3.0,-1.0,0.0,-1.0,-2.0,0.0,8.0,-4.0,-9.0,-1.0,-17.0,5.0,4.0,0.0,0.0,4.0,4.0,0.985
0.0,0.0,0.0,3.0,-2.0,8.0,-2.0,-4.0,0.0,-1.0,13.0,-4.0,-1.0,0.0,0.0,-1.0,-2.0,0.124
-2.0,-1.0,0.0,8.0,-2.0,-7.0,-6.0,0.0,3.0,-1.0,-37.0,5.0,-3.0,0.0,0.0,2.0,6.0,0.911
